source.message,dataset,timestamp,$workers.truncated,$workers.event.cron,$workers.event.scheduledTime,$workers.scriptName,$workers.outcome,$workers.eventType,$workers.scriptVersion.id,$workers.executionModel,$workers.requestId,$metadata.id,$metadata.requestId,$metadata.trigger,$metadata.service,$metadata.message,$metadata.account,$metadata.type,$metadata.fingerprint,$metadata.origin,$metadata.messageTemplate,$metadata.startTime,$metadata.endTime,$metadata.now,links
[INFO] [Metrics] source=rss:himalayas | fetched=0 cursorSkipped=0 error=none durationMs=0,cloudflare-workers,2026-03-13T13:15:46.353Z,false,"0,15,30,45 * * * *",1773407723000,job-hunter-bot,ok,cron,0a260a99-5cdf-43d6-8795-d08e9092af50,stateless,WF7IYXLSBXRURYMF,01KKKNDE9H9AB9W7DT6KCKZB40,WF7IYXLSBXRURYMF,"0,15,30,45 * * * *",job-hunter-bot,[INFO] [Metrics] source=rss:himalayas | fetched=0 cursorSkipped=0 error=none durationMs=0,346e138aae29f6b381c1ebae50734856,cf-worker,9652c0eabd8fbe010167fd7787852081,cron,[INFO] [Metrics] <*> | <*> cursorSkipped=0 error=none durationMs=0,undefined,undefined,undefined,[]
[INFO] [Metrics] source=rss:remoteok | fetched=0 cursorSkipped=0 error=none durationMs=0,cloudflare-workers,2026-03-13T13:15:46.353Z,false,"0,15,30,45 * * * *",1773407723000,job-hunter-bot,ok,cron,0a260a99-5cdf-43d6-8795-d08e9092af50,stateless,WF7IYXLSBXRURYMF,01KKKNDE9H9AB9W7DT6KCKZB3Z,WF7IYXLSBXRURYMF,"0,15,30,45 * * * *",job-hunter-bot,[INFO] [Metrics] source=rss:remoteok | fetched=0 cursorSkipped=0 error=none durationMs=0,346e138aae29f6b381c1ebae50734856,cf-worker,9652c0eabd8fbe010167fd7787852081,cron,[INFO] [Metrics] <*> | <*> cursorSkipped=0 error=none durationMs=0,undefined,undefined,undefined,[]
[INFO] [Metrics] source=rss:weworkremotely | fetched=0 cursorSkipped=0 error=none durationMs=0,cloudflare-workers,2026-03-13T13:15:46.353Z,false,"0,15,30,45 * * * *",1773407723000,job-hunter-bot,ok,cron,0a260a99-5cdf-43d6-8795-d08e9092af50,stateless,WF7IYXLSBXRURYMF,01KKKNDE9H9AB9W7DT6KCKZB3Y,WF7IYXLSBXRURYMF,"0,15,30,45 * * * *",job-hunter-bot,[INFO] [Metrics] source=rss:weworkremotely | fetched=0 cursorSkipped=0 error=none durationMs=0,346e138aae29f6b381c1ebae50734856,cf-worker,9652c0eabd8fbe010167fd7787852081,cron,[INFO] [Metrics] <*> | <*> cursorSkipped=0 error=none durationMs=0,undefined,undefined,undefined,[]
[INFO] [Metrics] source=rss:weworkremotely | fetched=0 cursorSkipped=0 error=none durationMs=0,cloudflare-workers,2026-03-13T13:15:46.353Z,false,"0,15,30,45 * * * *",1773407723000,job-hunter-bot,ok,cron,0a260a99-5cdf-43d6-8795-d08e9092af50,stateless,WF7IYXLSBXRURYMF,01KKKNDE9H9AB9W7DT6KCKZB3X,WF7IYXLSBXRURYMF,"0,15,30,45 * * * *",job-hunter-bot,[INFO] [Metrics] source=rss:weworkremotely | fetched=0 cursorSkipped=0 error=none durationMs=0,346e138aae29f6b381c1ebae50734856,cf-worker,9652c0eabd8fbe010167fd7787852081,cron,[INFO] [Metrics] <*> | <*> cursorSkipped=0 error=none durationMs=0,undefined,undefined,undefined,[]
[INFO] [Metrics] processFeeds: total=6114ms | rawJobs=0 deduped=0 | identityDupes=0 contentDupes=0 totalInMemory=0,cloudflare-workers,2026-03-13T13:15:46.353Z,false,"0,15,30,45 * * * *",1773407723000,job-hunter-bot,ok,cron,0a260a99-5cdf-43d6-8795-d08e9092af50,stateless,WF7IYXLSBXRURYMF,01KKKNDE9H9AB9W7DT6KCKZB3W,WF7IYXLSBXRURYMF,"0,15,30,45 * * * *",job-hunter-bot,[INFO] [Metrics] processFeeds: total=6114ms | rawJobs=0 deduped=0 | identityDupes=0 contentDupes=0 totalInMemory=0,346e138aae29f6b381c1ebae50734856,cf-worker,9652c0eabd8fbe010167fd7787852081,cron,[INFO] [Metrics] processFeeds: <*> | <*> <*> | <*> contentDupes=0 <*>,undefined,undefined,undefined,[]
[INFO] [Connectors] Harvest complete | Sources: 5 (rss:5) | Jobs: 0 | Errors: 0,cloudflare-workers,2026-03-13T13:15:45.552Z,false,"0,15,30,45 * * * *",1773407723000,job-hunter-bot,ok,cron,0a260a99-5cdf-43d6-8795-d08e9092af50,stateless,WF7IYXLSBXRURYMF,01KKKNDDGG56ZJJAHNB527A18D,WF7IYXLSBXRURYMF,"0,15,30,45 * * * *",job-hunter-bot,[INFO] [Connectors] Harvest complete | Sources: 5 (rss:5) | Jobs: 0 | Errors: 0,346e138aae29f6b381c1ebae50734856,cf-worker,9652c0eabd8fbe010167fd7787852081,cron,[INFO] [Connectors] Harvest complete | Sources: <*> (<*>) | Jobs: 0 | Errors: 0,undefined,undefined,undefined,[]
[INFO] [RSS] Cursor filtered 99 seen items from remoteok — 0 new,cloudflare-workers,2026-03-13T13:15:45.552Z,false,"0,15,30,45 * * * *",1773407723000,job-hunter-bot,ok,cron,0a260a99-5cdf-43d6-8795-d08e9092af50,stateless,WF7IYXLSBXRURYMF,01KKKNDDGG56ZJJAHNB527A18C,WF7IYXLSBXRURYMF,"0,15,30,45 * * * *",job-hunter-bot,[INFO] [RSS] Cursor filtered 99 seen items from remoteok — 0 new,346e138aae29f6b381c1ebae50734856,cf-worker,9652c0eabd8fbe010167fd7787852081,cron,[INFO] [RSS] Cursor filtered <*> seen items from <*> — <*> new,undefined,undefined,undefined,[]
[INFO] [RSS] Cursor filtered 35 seen items from weworkremotely — 0 new,cloudflare-workers,2026-03-13T13:15:43.545Z,false,"0,15,30,45 * * * *",1773407723000,job-hunter-bot,ok,cron,0a260a99-5cdf-43d6-8795-d08e9092af50,stateless,WF7IYXLSBXRURYMF,01KKKNDBHS2B4QGCWBPPDYE0DP,WF7IYXLSBXRURYMF,"0,15,30,45 * * * *",job-hunter-bot,[INFO] [RSS] Cursor filtered 35 seen items from weworkremotely — 0 new,346e138aae29f6b381c1ebae50734856,cf-worker,9652c0eabd8fbe010167fd7787852081,cron,[INFO] [RSS] Cursor filtered <*> seen items from <*> — <*> new,undefined,undefined,undefined,[]
[INFO] [RSS] Cursor filtered 20 seen items from weworkremotely — 0 new,cloudflare-workers,2026-03-13T13:15:43.463Z,false,"0,15,30,45 * * * *",1773407723000,job-hunter-bot,ok,cron,0a260a99-5cdf-43d6-8795-d08e9092af50,stateless,WF7IYXLSBXRURYMF,01KKKNDBF7RCBRW9TG0NZ6ARMJ,WF7IYXLSBXRURYMF,"0,15,30,45 * * * *",job-hunter-bot,[INFO] [RSS] Cursor filtered 20 seen items from weworkremotely — 0 new,346e138aae29f6b381c1ebae50734856,cf-worker,9652c0eabd8fbe010167fd7787852081,cron,[INFO] [RSS] Cursor filtered <*> seen items from <*> — <*> new,undefined,undefined,undefined,[]
[INFO] [RSS] Cursor filtered 34 seen items from hasjob — 0 new,cloudflare-workers,2026-03-13T13:15:43.382Z,false,"0,15,30,45 * * * *",1773407723000,job-hunter-bot,ok,cron,0a260a99-5cdf-43d6-8795-d08e9092af50,stateless,WF7IYXLSBXRURYMF,01KKKNDBCPE7XKKQ05CHCE73J1,WF7IYXLSBXRURYMF,"0,15,30,45 * * * *",job-hunter-bot,[INFO] [RSS] Cursor filtered 34 seen items from hasjob — 0 new,346e138aae29f6b381c1ebae50734856,cf-worker,9652c0eabd8fbe010167fd7787852081,cron,[INFO] [RSS] Cursor filtered <*> seen items from <*> — <*> new,undefined,undefined,undefined,[]
[INFO] [RSS] Cursor filtered 100 seen items from himalayas — 0 new,cloudflare-workers,2026-03-13T13:15:43.176Z,false,"0,15,30,45 * * * *",1773407723000,job-hunter-bot,ok,cron,0a260a99-5cdf-43d6-8795-d08e9092af50,stateless,WF7IYXLSBXRURYMF,01KKKNDB685RDHFZX8B3FKE74F,WF7IYXLSBXRURYMF,"0,15,30,45 * * * *",job-hunter-bot,[INFO] [RSS] Cursor filtered 100 seen items from himalayas — 0 new,346e138aae29f6b381c1ebae50734856,cf-worker,9652c0eabd8fbe010167fd7787852081,cron,[INFO] [RSS] Cursor filtered <*> seen items from <*> — <*> new,undefined,undefined,undefined,[]
[INFO] [Connectors] Running rss connector on 5 sources,cloudflare-workers,2026-03-13T13:15:42.879Z,false,"0,15,30,45 * * * *",1773407723000,job-hunter-bot,ok,cron,0a260a99-5cdf-43d6-8795-d08e9092af50,stateless,WF7IYXLSBXRURYMF,01KKKNDAWZ2EXVCJSQTS2XV7P4,WF7IYXLSBXRURYMF,"0,15,30,45 * * * *",job-hunter-bot,[INFO] [Connectors] Running rss connector on 5 sources,346e138aae29f6b381c1ebae50734856,cf-worker,9652c0eabd8fbe010167fd7787852081,cron,[INFO] [Connectors] Running <*> connector on <*> sources,undefined,undefined,undefined,[]
[INFO] [Fetcher] Harvest complete. Inserted 5 new jobs (48 dupes filtered).,cloudflare-workers,2026-03-13T13:15:40.849Z,false,"0,15,30,45 * * * *",1773407723000,job-hunter-bot,ok,cron,0a260a99-5cdf-43d6-8795-d08e9092af50,stateless,WF7IYXLSBXRURYMF,01KKKND8XHS1ESFFH65NFXEC0F,WF7IYXLSBXRURYMF,"0,15,30,45 * * * *",job-hunter-bot,[INFO] [Fetcher] Harvest complete. Inserted 5 new jobs (48 dupes filtered).,346e138aae29f6b381c1ebae50734856,cf-worker,9652c0eabd8fbe010167fd7787852081,cron,[INFO] [Fetcher] Harvest complete. Inserted <*> new jobs (<*> dupes filtered).,undefined,undefined,undefined,[]
[INFO] [Fetcher] Batch recorded 5 source yields,cloudflare-workers,2026-03-13T13:15:40.672Z,false,"0,15,30,45 * * * *",1773407723000,job-hunter-bot,ok,cron,0a260a99-5cdf-43d6-8795-d08e9092af50,stateless,WF7IYXLSBXRURYMF,01KKKND8R0DYD20D2TRD80CAS1,WF7IYXLSBXRURYMF,"0,15,30,45 * * * *",job-hunter-bot,[INFO] [Fetcher] Batch recorded 5 source yields,346e138aae29f6b381c1ebae50734856,cf-worker,9652c0eabd8fbe010167fd7787852081,cron,[INFO] [Fetcher] Batch recorded <*> source yields,undefined,undefined,undefined,[]
[INFO] [Fetcher] Harvest complete. Inserted 0 new jobs (0 dupes filtered).,cloudflare-workers,2026-03-13T13:15:40.576Z,false,"0,15,30,45 * * * *",1773407723000,job-hunter-bot,ok,cron,0a260a99-5cdf-43d6-8795-d08e9092af50,stateless,WF7IYXLSBXRURYMF,01KKKND8N0ZE0MZA4JPVSQY67H,WF7IYXLSBXRURYMF,"0,15,30,45 * * * *",job-hunter-bot,[INFO] [Fetcher] Harvest complete. Inserted 0 new jobs (0 dupes filtered).,346e138aae29f6b381c1ebae50734856,cf-worker,9652c0eabd8fbe010167fd7787852081,cron,[INFO] [Fetcher] Harvest complete. Inserted <*> new jobs (<*> dupes filtered).,undefined,undefined,undefined,[]
[INFO] [Fetcher] Batch recorded 5 source yields,cloudflare-workers,2026-03-13T13:15:40.576Z,false,"0,15,30,45 * * * *",1773407723000,job-hunter-bot,ok,cron,0a260a99-5cdf-43d6-8795-d08e9092af50,stateless,WF7IYXLSBXRURYMF,01KKKND8N0ZE0MZA4JPVSQY67G,WF7IYXLSBXRURYMF,"0,15,30,45 * * * *",job-hunter-bot,[INFO] [Fetcher] Batch recorded 5 source yields,346e138aae29f6b381c1ebae50734856,cf-worker,9652c0eabd8fbe010167fd7787852081,cron,[INFO] [Fetcher] Batch recorded <*> source yields,undefined,undefined,undefined,[]
[INFO] [Discovery] Queued 2 company domains for career probing,cloudflare-workers,2026-03-13T13:15:40.496Z,false,"0,15,30,45 * * * *",1773407723000,job-hunter-bot,ok,cron,0a260a99-5cdf-43d6-8795-d08e9092af50,stateless,WF7IYXLSBXRURYMF,01KKKND8JGJQE61ZAGNA2NNXB5,WF7IYXLSBXRURYMF,"0,15,30,45 * * * *",job-hunter-bot,[INFO] [Discovery] Queued 2 company domains for career probing,346e138aae29f6b381c1ebae50734856,cf-worker,9652c0eabd8fbe010167fd7787852081,cron,[INFO] [Discovery] Queued 2 company domains for career probing,undefined,undefined,undefined,[]
[INFO] [Metrics] source=rss:weworkremotely | fetched=0 cursorSkipped=0 error=none durationMs=0,cloudflare-workers,2026-03-13T13:15:40.239Z,false,"0,15,30,45 * * * *",1773407723000,job-hunter-bot,ok,cron,0a260a99-5cdf-43d6-8795-d08e9092af50,stateless,WF7IYXLSBXRURYMF,01KKKND8AF6QQXY2AZVA12PEKA,WF7IYXLSBXRURYMF,"0,15,30,45 * * * *",job-hunter-bot,[INFO] [Metrics] source=rss:weworkremotely | fetched=0 cursorSkipped=0 error=none durationMs=0,346e138aae29f6b381c1ebae50734856,cf-worker,9652c0eabd8fbe010167fd7787852081,cron,[INFO] [Metrics] <*> | <*> cursorSkipped=0 error=none durationMs=0,undefined,undefined,undefined,[]
[INFO] [Metrics] source=rss:weworkremotely | fetched=0 cursorSkipped=0 error=none durationMs=0,cloudflare-workers,2026-03-13T13:15:40.239Z,false,"0,15,30,45 * * * *",1773407723000,job-hunter-bot,ok,cron,0a260a99-5cdf-43d6-8795-d08e9092af50,stateless,WF7IYXLSBXRURYMF,01KKKND8AF6QQXY2AZVA12PEK9,WF7IYXLSBXRURYMF,"0,15,30,45 * * * *",job-hunter-bot,[INFO] [Metrics] source=rss:weworkremotely | fetched=0 cursorSkipped=0 error=none durationMs=0,346e138aae29f6b381c1ebae50734856,cf-worker,9652c0eabd8fbe010167fd7787852081,cron,[INFO] [Metrics] <*> | <*> cursorSkipped=0 error=none durationMs=0,undefined,undefined,undefined,[]
[INFO] [Metrics] source=rss:weworkremotely | fetched=0 cursorSkipped=0 error=none durationMs=0,cloudflare-workers,2026-03-13T13:15:40.239Z,false,"0,15,30,45 * * * *",1773407723000,job-hunter-bot,ok,cron,0a260a99-5cdf-43d6-8795-d08e9092af50,stateless,WF7IYXLSBXRURYMF,01KKKND8AF6QQXY2AZVA12PEK8,WF7IYXLSBXRURYMF,"0,15,30,45 * * * *",job-hunter-bot,[INFO] [Metrics] source=rss:weworkremotely | fetched=0 cursorSkipped=0 error=none durationMs=0,346e138aae29f6b381c1ebae50734856,cf-worker,9652c0eabd8fbe010167fd7787852081,cron,[INFO] [Metrics] <*> | <*> cursorSkipped=0 error=none durationMs=0,undefined,undefined,undefined,[]
[INFO] [Metrics] source=rss:weworkremotely | fetched=0 cursorSkipped=0 error=none durationMs=0,cloudflare-workers,2026-03-13T13:15:40.239Z,false,"0,15,30,45 * * * *",1773407723000,job-hunter-bot,ok,cron,0a260a99-5cdf-43d6-8795-d08e9092af50,stateless,WF7IYXLSBXRURYMF,01KKKND8AF6QQXY2AZVA12PEK7,WF7IYXLSBXRURYMF,"0,15,30,45 * * * *",job-hunter-bot,[INFO] [Metrics] source=rss:weworkremotely | fetched=0 cursorSkipped=0 error=none durationMs=0,346e138aae29f6b381c1ebae50734856,cf-worker,9652c0eabd8fbe010167fd7787852081,cron,[INFO] [Metrics] <*> | <*> cursorSkipped=0 error=none durationMs=0,undefined,undefined,undefined,[]
[INFO] [Metrics] source=rss:smartremotejobs | fetched=0 cursorSkipped=0 error=none durationMs=0,cloudflare-workers,2026-03-13T13:15:40.239Z,false,"0,15,30,45 * * * *",1773407723000,job-hunter-bot,ok,cron,0a260a99-5cdf-43d6-8795-d08e9092af50,stateless,WF7IYXLSBXRURYMF,01KKKND8AF6QQXY2AZVA12PEK6,WF7IYXLSBXRURYMF,"0,15,30,45 * * * *",job-hunter-bot,[INFO] [Metrics] source=rss:smartremotejobs | fetched=0 cursorSkipped=0 error=none durationMs=0,346e138aae29f6b381c1ebae50734856,cf-worker,9652c0eabd8fbe010167fd7787852081,cron,[INFO] [Metrics] <*> | <*> cursorSkipped=0 error=none durationMs=0,undefined,undefined,undefined,[]
[INFO] [Metrics] processFeeds: total=5157ms | rawJobs=0 deduped=0 | identityDupes=0 contentDupes=0 totalInMemory=0,cloudflare-workers,2026-03-13T13:15:40.239Z,false,"0,15,30,45 * * * *",1773407723000,job-hunter-bot,ok,cron,0a260a99-5cdf-43d6-8795-d08e9092af50,stateless,WF7IYXLSBXRURYMF,01KKKND8AF6QQXY2AZVA12PEK5,WF7IYXLSBXRURYMF,"0,15,30,45 * * * *",job-hunter-bot,[INFO] [Metrics] processFeeds: total=5157ms | rawJobs=0 deduped=0 | identityDupes=0 contentDupes=0 totalInMemory=0,346e138aae29f6b381c1ebae50734856,cf-worker,9652c0eabd8fbe010167fd7787852081,cron,[INFO] [Metrics] processFeeds: <*> | <*> <*> | <*> contentDupes=0 <*>,undefined,undefined,undefined,[]
[INFO] [Connectors] Harvest complete | Sources: 5 (rss:5) | Jobs: 0 | Errors: 0,cloudflare-workers,2026-03-13T13:15:39.383Z,false,"0,15,30,45 * * * *",1773407723000,job-hunter-bot,ok,cron,0a260a99-5cdf-43d6-8795-d08e9092af50,stateless,WF7IYXLSBXRURYMF,01KKKND7FQGQSVPX4C0A0PRE5Y,WF7IYXLSBXRURYMF,"0,15,30,45 * * * *",job-hunter-bot,[INFO] [Connectors] Harvest complete | Sources: 5 (rss:5) | Jobs: 0 | Errors: 0,346e138aae29f6b381c1ebae50734856,cf-worker,9652c0eabd8fbe010167fd7787852081,cron,[INFO] [Connectors] Harvest complete | Sources: <*> (<*>) | Jobs: 0 | Errors: 0,undefined,undefined,undefined,[]
[INFO] [RSS] Cursor filtered 194 seen items from smartremotejobs — 0 new,cloudflare-workers,2026-03-13T13:15:39.383Z,false,"0,15,30,45 * * * *",1773407723000,job-hunter-bot,ok,cron,0a260a99-5cdf-43d6-8795-d08e9092af50,stateless,WF7IYXLSBXRURYMF,01KKKND7FQGQSVPX4C0A0PRE5X,WF7IYXLSBXRURYMF,"0,15,30,45 * * * *",job-hunter-bot,[INFO] [RSS] Cursor filtered 194 seen items from smartremotejobs — 0 new,346e138aae29f6b381c1ebae50734856,cf-worker,9652c0eabd8fbe010167fd7787852081,cron,[INFO] [RSS] Cursor filtered <*> seen items from <*> — <*> new,undefined,undefined,undefined,[]
[INFO] [RSS] Cursor filtered 34 seen items from weworkremotely — 0 new,cloudflare-workers,2026-03-13T13:15:39.069Z,false,"0,15,30,45 * * * *",1773407723000,job-hunter-bot,ok,cron,0a260a99-5cdf-43d6-8795-d08e9092af50,stateless,WF7IYXLSBXRURYMF,01KKKND75X97AZQ6A6CBE6C1DM,WF7IYXLSBXRURYMF,"0,15,30,45 * * * *",job-hunter-bot,[INFO] [RSS] Cursor filtered 34 seen items from weworkremotely — 0 new,346e138aae29f6b381c1ebae50734856,cf-worker,9652c0eabd8fbe010167fd7787852081,cron,[INFO] [RSS] Cursor filtered <*> seen items from <*> — <*> new,undefined,undefined,undefined,[]
[INFO] [RSS] Cursor filtered 100 seen items from weworkremotely — 0 new,cloudflare-workers,2026-03-13T13:15:38.941Z,false,"0,15,30,45 * * * *",1773407723000,job-hunter-bot,ok,cron,0a260a99-5cdf-43d6-8795-d08e9092af50,stateless,WF7IYXLSBXRURYMF,01KKKND71XXC1MJHYYTB7PNY3Q,WF7IYXLSBXRURYMF,"0,15,30,45 * * * *",job-hunter-bot,[INFO] [RSS] Cursor filtered 100 seen items from weworkremotely — 0 new,346e138aae29f6b381c1ebae50734856,cf-worker,9652c0eabd8fbe010167fd7787852081,cron,[INFO] [RSS] Cursor filtered <*> seen items from <*> — <*> new,undefined,undefined,undefined,[]
[INFO] [RSS] Cursor filtered 25 seen items from weworkremotely — 0 new,cloudflare-workers,2026-03-13T13:15:38.910Z,false,"0,15,30,45 * * * *",1773407723000,job-hunter-bot,ok,cron,0a260a99-5cdf-43d6-8795-d08e9092af50,stateless,WF7IYXLSBXRURYMF,01KKKND70Y838EEP75MAE7F6Z8,WF7IYXLSBXRURYMF,"0,15,30,45 * * * *",job-hunter-bot,[INFO] [RSS] Cursor filtered 25 seen items from weworkremotely — 0 new,346e138aae29f6b381c1ebae50734856,cf-worker,9652c0eabd8fbe010167fd7787852081,cron,[INFO] [RSS] Cursor filtered <*> seen items from <*> — <*> new,undefined,undefined,undefined,[]
[INFO] [RSS] Cursor filtered 80 seen items from weworkremotely — 0 new,cloudflare-workers,2026-03-13T13:15:38.515Z,false,"0,15,30,45 * * * *",1773407723000,job-hunter-bot,ok,cron,0a260a99-5cdf-43d6-8795-d08e9092af50,stateless,WF7IYXLSBXRURYMF,01KKKND6MKRK3XWVPMZ98FS54E,WF7IYXLSBXRURYMF,"0,15,30,45 * * * *",job-hunter-bot,[INFO] [RSS] Cursor filtered 80 seen items from weworkremotely — 0 new,346e138aae29f6b381c1ebae50734856,cf-worker,9652c0eabd8fbe010167fd7787852081,cron,[INFO] [RSS] Cursor filtered <*> seen items from <*> — <*> new,undefined,undefined,undefined,[]
[INFO] [Connectors] Running rss connector on 5 sources,cloudflare-workers,2026-03-13T13:15:37.740Z,false,"0,15,30,45 * * * *",1773407723000,job-hunter-bot,ok,cron,0a260a99-5cdf-43d6-8795-d08e9092af50,stateless,WF7IYXLSBXRURYMF,01KKKND5WCKY2PM50BN6RMSVY7,WF7IYXLSBXRURYMF,"0,15,30,45 * * * *",job-hunter-bot,[INFO] [Connectors] Running rss connector on 5 sources,346e138aae29f6b381c1ebae50734856,cf-worker,9652c0eabd8fbe010167fd7787852081,cron,[INFO] [Connectors] Running <*> connector on <*> sources,undefined,undefined,undefined,[]
"[WARN] [Retry] Attempt 3/4 failed (Queue sendBatch failed: Too Many Requests), retrying in 2026ms...",cloudflare-workers,2026-03-13T13:15:37.101Z,false,"0,15,30,45 * * * *",1773407723000,job-hunter-bot,ok,cron,0a260a99-5cdf-43d6-8795-d08e9092af50,stateless,WF7IYXLSBXRURYMF,01KKKND58DEZXZ4XC23P18ZMVW,WF7IYXLSBXRURYMF,"0,15,30,45 * * * *",job-hunter-bot,"[WARN] [Retry] Attempt 3/4 failed (Queue sendBatch failed: Too Many Requests), retrying in 2026ms...",346e138aae29f6b381c1ebae50734856,cf-worker,9652c0eabd8fbe010167fd7787852081,cron,"[WARN] [Retry] Attempt <*>/4 failed (Queue sendBatch failed: Too Many Requests), retrying in <*>...",undefined,undefined,undefined,[]
"[WARN] [Retry] Attempt 2/4 failed (Queue sendBatch failed: Too Many Requests), retrying in 1098ms...",cloudflare-workers,2026-03-13T13:15:35.992Z,false,"0,15,30,45 * * * *",1773407723000,job-hunter-bot,ok,cron,0a260a99-5cdf-43d6-8795-d08e9092af50,stateless,WF7IYXLSBXRURYMF,01KKKND45RQTNTAC9Z6SRJT32P,WF7IYXLSBXRURYMF,"0,15,30,45 * * * *",job-hunter-bot,"[WARN] [Retry] Attempt 2/4 failed (Queue sendBatch failed: Too Many Requests), retrying in 1098ms...",346e138aae29f6b381c1ebae50734856,cf-worker,9652c0eabd8fbe010167fd7787852081,cron,"[WARN] [Retry] Attempt <*>/4 failed (Queue sendBatch failed: Too Many Requests), retrying in <*>...",undefined,undefined,undefined,[]
"[WARN] [Retry] Attempt 1/4 failed (Queue sendBatch failed: Too Many Requests), retrying in 536ms...",cloudflare-workers,2026-03-13T13:15:35.446Z,false,"0,15,30,45 * * * *",1773407723000,job-hunter-bot,ok,cron,0a260a99-5cdf-43d6-8795-d08e9092af50,stateless,WF7IYXLSBXRURYMF,01KKKND3MP4SX1FGW657WBVGCY,WF7IYXLSBXRURYMF,"0,15,30,45 * * * *",job-hunter-bot,"[WARN] [Retry] Attempt 1/4 failed (Queue sendBatch failed: Too Many Requests), retrying in 536ms...",346e138aae29f6b381c1ebae50734856,cf-worker,9652c0eabd8fbe010167fd7787852081,cron,"[WARN] [Retry] Attempt <*>/4 failed (Queue sendBatch failed: Too Many Requests), retrying in <*>...",undefined,undefined,undefined,[]
[INFO] [D1] Batch inserted 5 new jobs (46 dupes) in 2 batches,cloudflare-workers,2026-03-13T13:15:35.436Z,false,"0,15,30,45 * * * *",1773407723000,job-hunter-bot,ok,cron,0a260a99-5cdf-43d6-8795-d08e9092af50,stateless,WF7IYXLSBXRURYMF,01KKKND3MCRARSTHKSKGYTJ5ZG,WF7IYXLSBXRURYMF,"0,15,30,45 * * * *",job-hunter-bot,[INFO] [D1] Batch inserted 5 new jobs (46 dupes) in 2 batches,346e138aae29f6b381c1ebae50734856,cf-worker,9652c0eabd8fbe010167fd7787852081,cron,[INFO] [D1] Batch inserted 5 new jobs (46 dupes) in 2 batches,undefined,undefined,undefined,[]
[INFO] [Metrics] source=career_page:Empllo | fetched=44 cursorSkipped=0 error=none durationMs=0,cloudflare-workers,2026-03-13T13:15:35.082Z,false,"0,15,30,45 * * * *",1773407723000,job-hunter-bot,ok,cron,0a260a99-5cdf-43d6-8795-d08e9092af50,stateless,WF7IYXLSBXRURYMF,01KKKND39AP9737MS3RQ9PT6KG,WF7IYXLSBXRURYMF,"0,15,30,45 * * * *",job-hunter-bot,[INFO] [Metrics] source=career_page:Empllo | fetched=44 cursorSkipped=0 error=none durationMs=0,346e138aae29f6b381c1ebae50734856,cf-worker,9652c0eabd8fbe010167fd7787852081,cron,[INFO] [Metrics] <*> | <*> cursorSkipped=0 error=none durationMs=0,undefined,undefined,undefined,[]
[INFO] [Metrics] source=rss:smartremotejobs | fetched=0 cursorSkipped=0 error=none durationMs=0,cloudflare-workers,2026-03-13T13:15:35.082Z,false,"0,15,30,45 * * * *",1773407723000,job-hunter-bot,ok,cron,0a260a99-5cdf-43d6-8795-d08e9092af50,stateless,WF7IYXLSBXRURYMF,01KKKND39AP9737MS3RQ9PT6KF,WF7IYXLSBXRURYMF,"0,15,30,45 * * * *",job-hunter-bot,[INFO] [Metrics] source=rss:smartremotejobs | fetched=0 cursorSkipped=0 error=none durationMs=0,346e138aae29f6b381c1ebae50734856,cf-worker,9652c0eabd8fbe010167fd7787852081,cron,[INFO] [Metrics] <*> | <*> cursorSkipped=0 error=none durationMs=0,undefined,undefined,undefined,[]
[INFO] [Metrics] source=rss:empllo | fetched=0 cursorSkipped=0 error=none durationMs=0,cloudflare-workers,2026-03-13T13:15:35.082Z,false,"0,15,30,45 * * * *",1773407723000,job-hunter-bot,ok,cron,0a260a99-5cdf-43d6-8795-d08e9092af50,stateless,WF7IYXLSBXRURYMF,01KKKND39AP9737MS3RQ9PT6KE,WF7IYXLSBXRURYMF,"0,15,30,45 * * * *",job-hunter-bot,[INFO] [Metrics] source=rss:empllo | fetched=0 cursorSkipped=0 error=none durationMs=0,346e138aae29f6b381c1ebae50734856,cf-worker,9652c0eabd8fbe010167fd7787852081,cron,[INFO] [Metrics] <*> | <*> cursorSkipped=0 error=none durationMs=0,undefined,undefined,undefined,[]
